id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG43019,Love After Marriage; and Other Stories of the Heart,"Hentz, Caroline Lee",1800,1856,['en'],16,"{'Fiction', 'Short stories, American'}",Text
PG43020,The Crest of the Continent: A Summer's Ramble in the Rocky Mountains and Beyond,"Ingersoll, Ernest",1852,1946,['en'],26,"{'Rocky Mountains', 'West (U.S.) -- Description and travel'}",Text
PG43021,"Baseball Joe on the Giants; or, Making Good as a Ball Twirler in the Metropolis","Chadwick, Lester",,,['en'],10,"{'Theft -- Juvenile fiction', 'Baseball stories', 'Baseball players -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Success -- Juvenile fiction', 'New York Giants (Baseball team) -- Juvenile fiction', 'Diligence -- Juvenile fiction', 'Young men -- Conduct of life -- Juvenile fiction'}",Text
PG43022,"La lotta politica in Italia, Volume 1 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852,1909,['it'],23,{'Italy -- Politics and government'},Text
PG43023,"La lotta politica in Italia, Volume 2 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852,1909,['it'],9,{'Italy -- Politics and government'},Text
PG43024,"La lotta politica in Italia, Volume 3 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852,1909,['it'],14,{'Italy -- Politics and government'},Text
PG43025,Rainy Week,"Abbott, Eleanor Hallowell",1872,1958,['en'],26,"{'Entertaining -- Fiction', 'Conversation -- Fiction', 'New England -- Fiction', 'Hospitality -- Fiction'}",Text
PG43026,Cox—The Man,"Babson, Roger Ward",1875,1967,['en'],11,"{'Cox, James M. (James Middleton), 1870-1957', 'Politicians -- United States -- Biography'}",Text
PG43027,Getting Gold: A Gold-Mining Handbook for Practical Men,"Johnson, J. C. F. (Joseph Colin Frances)",1848,,['en'],66,{'Gold mines and mining'},Text
PG43028,"The Imported Bridegroom, and Other Stories of the New York Ghetto","Cahan, Abraham",1860,1951,['en'],34,"{'United States -- Emigration and immigration -- Fiction', 'Jews -- New York (State) -- New York -- Fiction'}",Text
PG43029,Új versek,"Ady, Endre",1877,1919,['hu'],8,{'Hungarian poetry'},Text
PG43030,La maja desnuda,"Blasco Ibáñez, Vicente",1867,1928,['es'],32,"{'Widowers -- Fiction', 'Husband and wife -- Fiction', 'Man-woman relationships -- Fiction', 'Madrid (Spain) -- Fiction', 'Painters -- Fiction'}",Text
PG43031,George Fox: An Autobiography,"Fox, George",1624,1691,['en'],49,"{'Fox, George, 1624-1691'}",Text
PG43032,"The Catholic World, Vol. 04, October, 1866 to March, 1867",Various,,,['en'],17,{'Catholic Church -- Periodicals'},Text
PG43033,La lucha por la vida: Mala hierba,"Baroja, Pío",1872,1956,['es'],26,{'Spanish fiction -- 20th century'},Text
PG43034,Zes maanden bij de commando's,"Hofmeyr, Nico J.",,,['nl'],13,"{'South African War, 1899-1902 -- Personal narratives'}",Text
PG43035,My African Journey,"Churchill, Winston",1874,1965,['en'],120,"{'Nile River Valley -- Description and travel', 'Churchill, Winston, 1874-1965 -- Travel -- Africa', 'Uganda -- Description and travel', 'Africa, East -- Description and travel'}",Text
PG43036,The Life of William Ewart Gladstone: Index,"Morley, John",1838,1923,['en'],1,"{'Gladstone, W. E. (William Ewart), 1809-1898', 'Liberal Party (Great Britain) -- Biography', 'Indexes', 'Prime ministers -- Great Britain -- Biography', 'Great Britain -- Politics and government -- 1837-1901'}",Text
PG43037,"Guy Kenmore's Wife, and The Rose and the Lily","Miller, Alex. McVeigh, Mrs.",1850,1937,['en'],9,{'Fiction'},Text
PG43038,Ripeness is All,"Roarke, Jesse",,,['en'],15,{'Science fiction'},Text
PG43039,Little Henry and His Bird,Anonymous,,,['en'],2,"{""Children's stories"", 'Birds -- Juvenile fiction'}",Text
PG43040,Consumers and Wage-Earners: The Ethics of Buying Cheap,"Ross, J. Elliot (John Elliot)",1884,1946,['en'],5,"{'Wages -- United States', 'Wages', 'Consumers -- United States'}",Text
PG43041,Double or Nothing,"Sharkey, Jack",1931,1992,['en'],24,"{'Inventors -- Fiction', 'Short stories', 'Science fiction'}",Text
PG43042,The Expert Maid-Servant,"Herrick, Christine Terhune",1859,1944,['en'],10,{'Household employees'},Text
PG43043,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 1 (of 3)","Eliot, George",1819,1880,['en'],71,"{'Eliot, George, 1819-1880 -- Correspondence', 'Novelists, English -- 19th century -- Diaries', 'Eliot, George, 1819-1880 -- Diaries', 'Novelists, English -- 19th century -- Correspondence'}",Text
PG43044,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 2 (of 3)","Eliot, George",1819,1880,['en'],28,"{'Eliot, George, 1819-1880 -- Diaries', 'Novelists, English -- 19th century -- Diaries', 'Novelists, English -- 19th century -- Correspondence', 'Eliot, George, 1819-1880 -- Correspondence'}",Text
PG43045,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 3 (of 3)","Eliot, George",1819,1880,['en'],28,"{'Eliot, George, 1819-1880 -- Correspondence', 'Novelists, English -- 19th century -- Diaries', 'Eliot, George, 1819-1880 -- Diaries', 'Novelists, English -- 19th century -- Correspondence'}",Text
PG43046,Planet of Dread,"Leinster, Murray",1896,1975,['en'],44,{'Science fiction'},Text
PG43047,Mademoiselle de Bressier,"Delpit, Albert",1849,1893,['fr'],2,{'French fiction -- 19th century'},Text
PG43048,The Piebald Hippogriff,"Anderson, Karen",1932,,['en'],87,"{'Animals, Mythical -- Fiction', 'Short stories', 'Boys -- Fiction', 'Fantasy literature'}",Text
PG43049,"The Golden Bough: A Study in Magic and Religion (Third Edition, Vol. 10 of 12)","Frazer, James George",1854,1941,['en'],34,"{'Superstition', 'Magic', 'Religion', 'Mythology'}",Text
PG43050,"A New History of Blue Beard: For the Amusement of Little Lack Beard, and His Pretty Sisters",Gaffer Black Beard,,,['en'],9,"{'Fairy tales', 'Bluebeard (Legendary character) -- Juvenile fiction', 'Curiosity -- Juvenile fiction'}",Text
PG43051,Up the Mazaruni for Diamonds,"La Varre, William",1898,1991,['en'],7,"{'Diamond mines and mining -- Guyana', 'Mazaruni River (Guyana)', 'Guyana -- Description and travel'}",Text
PG43052,Donald Ross of Heimra (Volume 1 of 3),"Black, William",1841,1898,['en'],1,{'Scotland -- Social life and customs -- Fiction'},Text
PG43053,Donald Ross of Heimra (Volume 2 of 3),"Black, William",1841,1898,['en'],4,{'Scotland -- Social life and customs -- Fiction'},Text
PG43054,Donald Ross of Heimra (Volume 3 of 3),"Black, William",1841,1898,['en'],2,{'Scotland -- Social life and customs -- Fiction'},Text
PG43055,"Transactions of the American Society of Civil Engineers, vol. LXVIII, Sept. 1910, Start/End Papers: The New York Tunnel Extension of the Pennsylvania Railroad",Various,,,['en'],11,"{'Railroad tunnels -- Design and construction', 'Civil engineering -- Periodicals'}",Text
PG43056,"History of the Jews, Vol. 1 (of 6)","Graetz, Heinrich",1817,1891,['en'],58,{'Jews -- History'},Text
PG43057,"History of the Jews, Vol. 2 (of 6)","Graetz, Heinrich",1817,1891,['en'],47,{'Jews -- History'},Text
PG43058,Marie Tarnowska,"Vivanti, Annie",1866,1942,['en'],9,"{'Tarnowska, Marie, Countess'}",Text
PG43059,Rumanian Bird and Beast Stories Rendered into English,,,,['en'],36,{'Folklore -- Romania'},Text
PG43060,"Encyclopaedia Britannica, 11th Edition, ""McKinley, William"" to ""Magnetism, Terrestrial"": Volume 17, Slice 3",Various,,,['en'],52,{'Encyclopedias and dictionaries'},Text
PG43061,In the West Country,"Knight, Francis A. (Francis Arnold)",1852,1915,['en'],8,"{'Cornwall (England : County) -- Description and travel', 'Devon (England) -- Description and travel'}",Text
PG43062,Theoretical Ethics,"Valentine, M. (Milton)",1825,1906,['en'],13,"{'Christian ethics', 'Ethics'}",Text
PG43063,A Case in Camera,"Onions, Oliver",1873,1961,['en'],10,"{'England -- Social life and customs -- 20th century -- Fiction', 'Mystery fiction', 'Murder -- Fiction'}",Text
PG43064,The Criminal Imbecile: An Analysis of Three Remarkable Murder Cases,"Goddard, Henry Herbert",1866,1957,['en'],41,"{'Offenders with mental disabilities -- Case studies', 'Murder -- Case studies', 'Crime -- Case studies'}",Text
PG43065,The Heroine,"Barrett, Eaton Stannard",1786,1820,['en'],14,"{'Identity (Psychology) -- Fiction', 'Gothic fiction (Literary genre) -- Parodies, imitations, etc.', 'Heroes -- Fiction'}",Text
PG43066,Griselda: a society novel in rhymed verse,"Blunt, Wilfrid Scawen",1840,1922,['en'],5,"{'Poetry', 'Stories in rhyme'}",Text
PG43067,In the Hands of the Cave-Dwellers,"Henty, G. A. (George Alfred)",1832,1902,['en'],22,"{'Cruelty -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Apache Indians -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Adventure stories', 'Mexico -- Juvenile fiction', 'Sailors -- Juvenile fiction'}",Text
PG43068,Millet,"Turner, Percy Moore",1877,1950,['en'],12,"{'Millet, Jean François, 1814-1875'}",Text
PG43069,The Hundredth Chance,"Dell, Ethel M. (Ethel May)",1881,1939,['en'],24,"{'Social classes -- England -- Fiction', 'Horse trainers -- Fiction', 'England -- Social life and customs -- Fiction', 'Love stories', 'Young women -- Fiction'}",Text
PG43070,Archæology and the Bible,"Barton, George A. (George Aaron)",1859,1942,['en'],65,"{'Middle East -- Antiquities', 'Bible -- Antiquities', 'Egypt -- Antiquities'}",Text
PG43071,The Alternative,"McCutcheon, George Barr",1866,1928,['en'],15,"{'Fathers and sons -- Fiction', 'Upper class families -- Fiction', 'Love stories', 'Secretaries -- Fiction'}",Text
PG43072,Simson ja Delila: Kolminäytöksinen näytelmä,"Linnankoski, Johannes",1869,1913,['fi'],8,"{'Bible plays', 'Delilah (Biblical figure) -- Drama', 'Samson (Biblical judge) -- Drama'}",Text
PG43073,Deutschland Über Allah,"Benson, E. F. (Edward Frederic)",1867,1940,['en'],29,"{'Turkey -- Foreign relations -- Germany', 'Germany -- Foreign relations -- Turkey', 'World War, 1914-1918 -- Turkey'}",Text
PG43074,Mary Queen of Scots in History,"Campbell, C. A.",,,['en'],50,"{'Mary, Queen of Scots, 1542-1587'}",Text
PG43075,A Civil Servant in Burma,"White, Herbert Thirkell, Sir",1855,1931,['en'],22,{'Burma'},Text
PG43076,Agnes of Sorrento,"Stowe, Harriet Beecher",1811,1896,['en'],17,"{'Papacy -- History -- 1447-1565 -- Fiction', 'Catholic Church -- Italy -- History -- To 1500 -- Fiction', 'Sorrento (Italy) -- History -- Fiction', 'Savonarola, Girolamo, 1452-1498 -- Fiction', 'Historical fiction'}",Text
PG43077,"A Clerk of Oxford, and His Adventures in the Barons' War","Everett-Green, Evelyn",1856,1932,['en'],15,"{""Great Britain -- History -- Barons' War, 1263-1267 -- Juvenile fiction""}",Text
PG43078,Der Occultismus des Altertums,"Kiesewetter, Karl",1854,1895,['de'],14,{'Occultism -- Early works to 1900'},Text
PG43079,The Boy Patrol on Guard,"Ellis, Edward Sylvester",1840,1916,['en'],16,"{'Maine -- Juvenile fiction', 'Boy Scouts -- Juvenile fiction'}",Text
PG43080,Devota,"Evans, Augusta J. (Augusta Jane)",1835,1909,['en'],6,{'Fiction'},Text
PG43081,On the Road to Bagdad: A Story of Townshend's Gallant Advance on the Tigris,"Brereton, F. S. (Frederick Sadleir)",1872,,['en'],21,"{'World War, 1914-1918 -- Juvenile fiction'}",Text
PG43082,Stromboli and the Guns,"Gribble, Francis Henry",1862,1946,['en'],4,"{'Storytellers -- Fiction', 'Revolutionaries -- Fiction', 'Adventure and adventurers -- Fiction'}",Text
PG43083,A Young Man's Year,"Hope, Anthony",1863,1933,['en'],11,"{'Young men -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Social life and customs -- Fiction', 'Lawyers -- Fiction'}",Text
PG43084,"A Widow's Tale, and Other Stories","Oliphant, Mrs. (Margaret)",1828,1897,['en'],43,"{'Short stories', 'Fiction'}",Text
PG43085,Meissonier,"Barbusse, Henri",1873,1935,['en'],8,"{'Meissonier, Jean Louis Ernest, 1815-1891'}",Text
PG43086,My Own Affairs,"Louise, Princess of Belgium",1858,1924,['en'],11,{'Courts and courtiers'},Text
PG43087,Total Per Cent Lambing Rules,"Boylan, Thomas",,,['en'],4,"{'Sheep', 'Veterinary obstetrics'}",Text
PG43088,The Chief of the Ranges: A Tale of the Yukon,"Cody, H. A. (Hiram Alfred)",1872,1948,['en'],11,{'Yukon River Valley (Yukon and Alaska) -- Fiction'},Text
PG43089,"Chaucer's Works, Volume 1 (of 7) — Romaunt of the Rose; Minor Poems","Chaucer, Geoffrey",1342,1400,['en'],86,"{'English poetry -- Middle English, 1100-1500'}",Text
PG43090,"How to Stuff Birds and Animals: A valuable book giving instruction in collecting, preparing, mounting, and preserving birds, animals, and insects","Warford, Aaron A.",,,['en'],16,{'Taxidermy'},Text
PG43091,Outlines of English History from B.C. 55 to A.D. 1895: Arranged in Chronological Order,"Curtis, John Charles",,,['en'],5,{'Great Britain -- History'},Text
PG43092,The Dead Secret: A Novel,"Collins, Wilkie",1824,1889,['en'],76,"{'Cornwall (England : County) -- Fiction', 'Illegitimate children -- Fiction', 'Mothers and daughters -- Fiction', 'Inheritance and succession -- Fiction', 'Gothic fiction (Literary genre)'}",Text
PG43093,"Coaching, with Anecdotes of the Road","Lennox, William Pitt, Lord",1799,1881,['en'],5,{'Coaching (Transportation)'},Text
PG43094,"Thy Sea is Great, Our Boats are Small, and Other Hymns of To-Day","Van Dyke, Henry",1852,1933,['en'],7,{'Hymns'},Text
PG43095,Dust of New York,"Bercovici, Konrad",1882,1961,['en'],19,"{'New York (N.Y.) -- Fiction', 'Short stories'}",Text
PG43096,Leinster,"Gwynn, Stephen Lucius",1864,1950,['en'],7,{'Leinster (Ireland) -- Description and travel'},Text
PG43097,"Chaucer's Works, Volume 6 (of 7) —  Introduction, Glossary, and Indexes","Chaucer, Geoffrey",1342,1400,['en'],59,"{'English poetry -- Middle English, 1100-1500'}",Text
PG43098,Selected Works of Voltairine de Cleyre,"De Cleyre, Voltairine",1866,1912,['en'],92,"{'Anarchism -- Literary collections', 'Feminism -- Literary collections'}",Text
PG43099,"Biographia Epistolaris, Volume 2: being The Biographical Supplement of Coleridge's Biographia Literaria","Coleridge, Samuel Taylor",1772,1834,['en'],7,"{'Coleridge, Samuel Taylor, 1772-1834 -- Correspondence'}",Text
PG43100,"""Tex""","Mulford, Clarence Edward",1883,1956,['en'],32,"{'Cassidy, Hopalong (Fictitious character) -- Fiction', 'Western stories'}",Text
PG43101,"Witty Pieces by Witty People: A collection of the funniest sayings, best jokes, laughable anecdotes, mirthful stories, etc., extant",Various,,,['en'],58,{'Wit and humor'},Text
PG43102,The Rope of Gold: A Mystery Story for Boys,"Snell, Roy J. (Roy Judson)",1878,1959,['en'],6,"{'Treasure troves -- Juvenile fiction', 'Mystery and detective stories'}",Text
PG43103,"""The System,"" As Uncovered by the San Francisco Graft Prosecution","Hichborn, Franklin",1869,1963,['en'],27,"{'Political corruption -- California -- San Francisco', 'San Francisco (Calif.) -- Politics and government'}",Text
PG43104,Toivolahden pastori,Sigurd,1852,1906,['fi'],0,{'Swedish fiction -- Translations into Finnish'},Text
PG43105,De vogel,"Michelet, Jules",1798,1874,['nl'],11,{'Birds'},Text
PG43106,Not Without Thorns,"Molesworth, Mrs.",1839,1921,['en'],68,"{'Man-woman relationships -- Fiction', 'Husband and wife -- Fiction'}",Text
PG43107,The Wood-Pigeons and Mary,"Molesworth, Mrs.",1839,1921,['en'],17,"{'Human-animal communication -- Juvenile fiction', 'Fantasy fiction, English', 'Birds -- Juvenile fiction'}",Text
PG43108,White Turrets,"Molesworth, Mrs.",1839,1921,['en'],6,"{'England -- Social life and customs -- 19th century -- Fiction', 'Young women -- Fiction'}",Text
PG43109,The Third Miss St Quentin,"Molesworth, Mrs.",1839,1921,['en'],22,"{'Motherless families -- Juvenile fiction', 'Young women -- Conduct of life -- Juvenile fiction', 'Sponsors -- Juvenile fiction', 'Suspicion -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Stepsisters -- Juvenile fiction', 'Cinderella (Legendary character) -- Juvenile fiction', 'Fathers and daughters -- Juvenile fiction'}",Text
PG43110,Tell Me a Story,"Molesworth, Mrs.",1839,1921,['en'],16,"{'Conduct of life -- Juvenile fiction', 'Storytelling -- Juvenile fiction', ""Children's stories, English"", 'Children -- Conduct of life -- Juvenile fiction'}",Text
PG43111,The Personal History of David Copperfield,"Dickens, Charles",1812,1870,['en'],131,"{'Young men -- Fiction', 'Bildungsromans', 'Autobiographical fiction', 'Boys -- Fiction', 'England -- Fiction', 'Stepfathers -- Fiction', 'Child labor -- Fiction', 'Orphans -- Fiction'}",Text
